FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,175,0.05922840159393014,0.9976246829681186,0.04452218607896051,0
ECFP4,random,va,175,1.5954166180791103,-0.1273029607140237,1.0965622516491604,0
ECFP4,random,te,175,1.384534115036529,-0.2616811975831448,1.0547804430478878,0
ECFP4,random,tr,175,0.17863673191890683,0.9805987551827767,0.13964641394926486,1
ECFP4,random,va,175,1.0871476467684493,0.14815295225242253,0.9246629231507018,1
ECFP4,random,te,175,1.2195954759142864,-0.1601784375803541,0.9372377570074283,1
ECFP4,random,tr,175,0.4697592026270925,0.8590721057067279,0.3593818312177536,2
ECFP4,random,va,175,1.2131662274178237,0.06672822226887143,0.9658558023356603,2
ECFP4,random,te,175,1.5010851273477568,-0.32126345894702024,1.128676077746661,2
ECFP4,random,tr,175,0.3577155394888447,0.9267191269124878,0.27942854667850886,3
ECFP4,random,va,175,1.0391206847251528,-0.15077266464346528,0.8036293625518091,3
ECFP4,random,te,175,1.0244922467125597,-0.14992452531016087,0.8141750822033573,3
ECFP4,random,tr,175,0.32888999738377356,0.9251889580657401,0.2548602941804417,4
ECFP4,random,va,175,1.8072397840125645,0.023685942118783387,1.2953696852317143,4
ECFP4,random,te,175,0.8668390656259892,-0.10598250869796222,0.7267315996735724,4
ECFP4,random,tr,175,0.6403525649617283,0.7359787159375428,0.49842624310269235,5
ECFP4,random,va,175,1.3771070123926297,-0.30114907363477394,1.1285169777653226,5
ECFP4,random,te,175,1.431074584036222,-0.10331896146371644,0.9614248609493536,5
ECFP4,random,tr,175,0.1610757972992052,0.9831501175571055,0.1273802717197674,6
ECFP4,random,va,175,1.0208499744795052,0.010231491419137928,0.7909005882789428,6
ECFP4,random,te,175,1.487865516083911,0.05166942386410034,1.240832580076355,6
ECFP4,random,tr,175,0.28457065329593106,0.946355014423979,0.2253314187047006,7
ECFP4,random,va,175,1.2313265085773726,0.16903765064996024,0.9900923713797373,7
ECFP4,random,te,175,1.4924943979948755,-0.19925624855037705,1.1741072346853005,7
ECFP4,random,tr,175,0.2042288160029209,0.9742105632511793,0.16191313348440758,8
ECFP4,random,va,175,1.3898852905844032,-0.038803699558634275,1.0319789182623955,8
ECFP4,random,te,175,1.2561947590276779,-0.7198070966688432,0.8630115862254244,8
ECFP4,random,tr,175,0.08069958871890122,0.9958360640471693,0.06556141253909524,9
ECFP4,random,va,175,1.0726573451465105,0.1188168137470601,0.8432267891431241,9
ECFP4,random,te,175,1.7360267459492713,-0.37412000789751354,1.3967753849066453,9
